,url,ret_giraffe_general_wild_status,ret_giraffe_general_africa_bbox_wild_status,ret_giraffe_general_multilingual_wild_status,ret_giraffe_general_multilingual_africa_bbox_wild_status,ret_giraffe_specific_wild_status,ret_giraffe_specific_africa_bbox_wild_status,wild_status_checked
604,https://live.staticflickr.com/65535/50357161077_cfd7da3019_b.jpg,,,,,False,,True
605,https://live.staticflickr.com/65535/50360179532_2b06f4c7a8_b.jpg,,,,,unknown,,True
606,https://live.staticflickr.com/65535/50360181627_377bc00244_b.jpg,,,,,unknown,,True
607,https://live.staticflickr.com/65535/50365384097_83bc6bf53d_b.jpg,,,,,False,,True
608,https://live.staticflickr.com/65535/50368301183_a0804bdfd3_b.jpg,,,,,False,,True
609,https://live.staticflickr.com/65535/50369842666_169f2381e7_b.jpg,,,,,False,,True
610,https://live.staticflickr.com/65535/50419402803_016c9c3394_b.jpg,,,,,True,,True
611,https://live.staticflickr.com/65535/50427301722_b3ded52d33_b.jpg,,,,,False,,True
612,https://live.staticflickr.com/65535/50446301621_547451779d_b.jpg,,,,,True,,True
613,https://live.staticflickr.com/65535/50506734533_42652e0397_b.jpg,,,,,False,,True
614,https://live.staticflickr.com/65535/50508337448_b3cea6ee55_b.jpg,,,,,False,,True
615,https://live.staticflickr.com/65535/50508337723_e990c26823_b.jpg,,,,,False,,True
616,https://live.staticflickr.com/65535/50508338483_6664291751_b.jpg,,,,,False,,True
617,https://live.staticflickr.com/65535/50509047741_216d4f3a14_b.jpg,,,,,False,,True
618,https://live.staticflickr.com/65535/50509208042_b0891697af_b.jpg,,,,,False,,True
619,https://live.staticflickr.com/65535/50509210722_d6b1914804_b.jpg,,,,,False,,True
620,https://live.staticflickr.com/65535/50509210827_50fd3fd0de_b.jpg,,,,,False,,True
621,https://live.staticflickr.com/65535/50509211032_68ba981a32_b.jpg,,,,,False,,True
